0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
128	35	0	537	0.078125	537.078125	0.078125	537.078125
128	35	0	537	0.078125	537.078125	0.078125	537.078125
128	35	0	537	0.078125	537.078125	0.078125	537.078125
128	35	0	537	0.078125	537.078125	0.078125	537.078125
128	35	0	537	0.078125	537.078125	0.078125	537.078125
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
256	36	0	537	0.15625	537.15625	0.15625	537.15625
256	36	0	537	0.15625	537.15625	0.15625	537.15625
256	36	0	537	0.15625	537.15625	0.15625	537.15625
256	36	0	537	0.15625	537.15625	0.15625	537.15625
256	36	0	537	0.15625	537.15625	0.15625	537.15625
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
512	37	0	537	0.3125	537.3125	0.3125	537.3125
512	37	0	537	0.3125	537.3125	0.3125	537.3125
512	37	0	537	0.3125	537.3125	0.3125	537.3125
512	37	0	537	0.3125	537.3125	0.3125	537.3125
512	37	0	537	0.3125	537.3125	0.3125	537.3125
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
1024	51	0	537	0.625	537.625	0.625	537.625
1024	51	0	537	0.625	537.625	0.625	537.625
1024	51	0	537	0.625	537.625	0.625	537.625
1024	51	0	537	0.625	537.625	0.625	537.625
1024	51	0	537	0.625	537.625	0.625	537.625
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
2048	77	0.0698242	537	1.25	538.25	1.16271975	538.16271975
2048	77	0.0698242	537	1.25	538.25	1.16271975	538.16271975
2048	77	0.0698242	537	1.25	538.25	1.16271975	538.16271975
2048	77	0.0698242	537	1.25	538.25	1.16271975	538.16271975
2048	77	0.0698242	537	1.25	538.25	1.16271975	538.16271975
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
4096	96	0.511719	537	2.5	539.5	1.2207025	538.2207025
4096	96	0.511719	537	2.5	539.5	1.2207025	538.2207025
4096	96	0.511719	537	2.5	539.5	1.2207025	538.2207025
4096	96	0.511719	537	2.5	539.5	1.2207025	538.2207025
4096	96	0.511719	537	2.5	539.5	1.2207025	538.2207025
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
3072	92	0.394661	537	1.875	538.875	1.135010625	538.135010625
3072	92	0.394661	537	1.875	538.875	1.135010625	538.135010625
3072	92	0.394661	537	1.875	538.875	1.135010625	538.135010625
3072	92	0.394661	537	1.875	538.875	1.135010625	538.135010625
3072	92	0.394661	537	1.875	538.875	1.135010625	538.135010625
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537
0	25	0	537	0	537	0	537

