0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
128	10	0	537	0.078125	537.078125	0.078125	537.078125
128	10	0	537	0.078125	537.078125	0.078125	537.078125
128	10	0	537	0.078125	537.078125	0.078125	537.078125
128	10	0	537	0.078125	537.078125	0.078125	537.078125
128	10	0	537	0.078125	537.078125	0.078125	537.078125
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
256	20	0	537	0.15625	537.15625	0.15625	537.15625
256	20	0	537	0.15625	537.15625	0.15625	537.15625
256	20	0	537	0.15625	537.15625	0.15625	537.15625
256	20	0	537	0.15625	537.15625	0.15625	537.15625
256	20	0	537	0.15625	537.15625	0.15625	537.15625
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
512	20	0	537	0.3125	537.3125	0.3125	537.3125
512	20	0	537	0.3125	537.3125	0.3125	537.3125
512	20	0	537	0.3125	537.3125	0.3125	537.3125
512	20	0	537	0.3125	537.3125	0.3125	537.3125
512	20	0	537	0.3125	537.3125	0.3125	537.3125
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
1024	20	0	537	0.625	537.625	0.625	537.625
1024	20	0	537	0.625	537.625	0.625	537.625
1024	20	0	537	0.625	537.625	0.625	537.625
1024	20	0	537	0.625	537.625	0.625	537.625
1024	20	0	537	0.625	537.625	0.625	537.625
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
2048	20	0	537	1.25	538.25	1.25	538.25
2048	20	0	537	1.25	538.25	1.25	538.25
2048	20	0	537	1.25	538.25	1.25	538.25
2048	20	0	537	1.25	538.25	1.25	538.25
2048	20	0	537	1.25	538.25	1.25	538.25
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
4096	30	0	537	2.5	539.5	2.5	539.5
4096	30	0	537	2.5	539.5	2.5	539.5
4096	30	0	537	2.5	539.5	2.5	539.5
4096	30	0	537	2.5	539.5	2.5	539.5
4096	30	0	537	2.5	539.5	2.5	539.5
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
8192	50	0	537	5	542	5	542
8192	50	0	537	5	542	5	542
8192	50	0	537	5	542	5	542
8192	50	0	537	5	542	5	542
8192	50	0	537	5	542	5	542
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
16384	80	0.00262451	537	10	547	9.9737549	546.9737549
16384	80	0.00262451	537	10	547	9.9737549	546.9737549
16384	80	0.00262451	537	10	547	9.9737549	546.9737549
16384	80	0.00262451	537	10	547	9.9737549	546.9737549
16384	80	0.00262451	537	10	547	9.9737549	546.9737549
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
32768	90	0.450763	537	20	557	10.98474	547.98474
32768	90	0.450763	537	20	557	10.98474	547.98474
32768	90	0.450763	537	20	557	10.98474	547.98474
32768	90	0.450763	537	20	557	10.98474	547.98474
32768	90	0.450763	537	20	557	10.98474	547.98474
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537
0	10	0	537	0	537	0	537

